data,stato,codice_regione,denominazione_regione,lat,long,ricoverati_con_sintomi,terapia_intensiva,totale_ospedalizzati,isolamento_domiciliare,totale_positivi,variazione_totale_positivi,nuovi_positivi,dimessi_guariti,deceduti,casi_da_sospetto_diagnostico,casi_da_screening,totale_casi,tamponi,casi_testati,note,ingressi_terapia_intensiva,note_test,note_casi,totale_positivi_test_molecolare,totale_positivi_test_antigenico_rapido,tamponi_test_molecolare,tamponi_test_antigenico_rapido,codice_nuts_1,codice_nuts_2
2021-11-26T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,328,43,371,10868,11239,-65,809,303278,7179,,,321696,7331291,2709131,DECEDUTI: N. 1 IL 26/11/21 - N. 2 IL 25/11/21 - N. 2 IL 24/11/21 - N. 1 IL 23/11/21,5,,,321696,0,3511935,3819356,ITG,ITG1
2021-11-26T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,248,49,297,8103,8400,79,488,283787,7388,,,299575,7855781,3292624,,3,,,294194,5381,5006298,2849483,ITI,ITI1
2021-11-26T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,51,7,58,1594,1652,-2,83,64103,1482,,,67237,2431493,470557,"Si fa presente che uno dei ricoveri NON UTI, non rientra nei codici disciplina covid e pertanto viene collocato in Altra Struttura ",0,,,67237,0,1238104,1193389,ITI,ITI2
2021-11-26T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,14,2,16,548,564,25,46,11941,479,,,12984,278369,96600,,0,,,11967,1017,116516,161853,ITC,ITC2
2021-11-26T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,407,77,484,25770,26254,1228,2036,471147,11935,,,509336,16117749,2280604,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  7 dimessi da TI  invece del n. 6 effettivi che include anche i negativizzati.,12,,,491749,17587,7517647,8600102,ITH,ITH3
2021-11-27T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,98,9,107,4067,4174,149,219,80565,2586,,,87325,2888123,930189,,2,,,87325,0,1573760,1314363,ITF,ITF1
2021-11-27T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,3,16,1001,1017,15,34,29847,625,,,31489,502125,248951,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,31489,0,476245,25880,ITF,ITF5
2021-11-27T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,115,16,131,3999,4130,144,279,86647,1492,,,92269,1417981,1193369,,3,,"							 L'Asp di Cosenza comunica : ""   ""Oggi si registrano 73 nuovi casi; il numero totale dei casi è incrementato di 72 unità, di cui due soggetti positivi nel setting fuori regione, e  non di 73 in quanto 1 paziente ricoverato al Covid Rossano è stato trasferito in Terapia Intensiva a Catanzaro e quindi risulta in carico all’ASP di Catanzaro. ",92249,20,1147046,270935,ITF,ITF6
2021-11-27T17:00:00,ITA,15,Campania,40.83956555,14.25084984,298,25,323,15925,16248,688,1154,463348,8210,,,487806,7898454,3698008,,5,,"a seguito delle verifiche quotidiane si evince che 3 decessi registrati oggi, risalgono a un periodo compreso tra il 12/11 e il 21/11/2021",476218,11588,5787141,2111313,ITF,ITF3
2021-11-27T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,594,58,652,17840,18492,815,1273,420029,13767,,,452288,10417565,2238585,"Sono stati eliminati 6 casi, positivi a test antigenico ma non confermati da tampone molecolare.",8,,,451857,431,6562313,3855252,ITH,ITH5
2021-11-27T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,260,26,286,6679,6965,182,728,118943,3961,,,129869,3791308,901641,Il totale dei casi positivi è stato ridotto di 2 a seguito di 2 test positivi rimossi dopo revisione dei casi (casi relativi alla provincia di PN). ,0,,,113132,16737,2407136,1384172,ITH,ITH4
2021-11-27T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,715,89,804,17439,18243,412,1204,392734,8965,,,419942,11026442,4896958,,7,,,409436,10506,6220857,4805585,ITI,ITI4
2021-11-27T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,136,20,156,3819,3975,170,360,113028,4458,,,121461,2987204,959224,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,3,,*di cui 122 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,121461,0,1807516,1179688,ITC,ITC3
2021-11-27T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,774,90,864,26880,27744,1117,1926,864889,34344,,,926977,20238099,6109476,,13,,,849195,77782,11885111,8352988,ITC,ITC4
2021-11-27T17:00:00,ITA,11,Marche,43.61675973,13.5188753,80,23,103,4768,4871,190,427,114867,3146,,,122884,1744337,1008440,,0,,,122884,0,1482205,262132,ITI,ITI3
2021-11-27T17:00:00,ITA,14,Molise,41.55774754,14.65916051,11,1,12,414,426,13,26,14243,503,,,15172,299721,265718,,0,,,15172,0,286691,13030,ITF,ITF2
2021-11-27T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,85,10,95,5072,5167,-22,395,80430,1239,,,86836,2557169,530098,395 nuovi positivi di cui 142 test antigenici confermati da test molecolare ,2,,,73604,13232,718690,1838479,ITH,ITH1
2021-11-27T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,38,6,44,1435,1479,70,188,48873,1386,,,51738,1511933,429989,,0,,,34956,16782,745144,766789,ITH,ITH2
2021-11-27T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,335,33,368,9163,9531,436,859,375882,11881,,,397294,9305095,2737738,,6,,,368428,28866,3822983,5482112,ITC,ITC1
2021-11-27T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,136,22,158,3795,3953,68,299,267927,6883,,,278763,4720803,1594380,,0,,,277431,1332,3062541,1658262,ITF,ITF4
2021-11-27T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,61,13,74,2513,2587,46,125,74289,1693,,,78569,2325410,1142561,,0,,Si segnala il decesso dei paz.:  - 1 uomo 92 aa Residente nella Città Metropolitana di Cagliari  - 1 donna 76 aa Residente nella Provincia del Sud Sardegna  - 1 uomo 83 aa Residente nella Provincia di Sassari ,78465,104,1374308,951102,ITG,ITG2
2021-11-27T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,322,45,367,11009,11376,137,645,303778,7187,,,322341,7358017,2716274,DECEDUTI: N. 3 IL 26/11/21 - N. 3 IL 25/11/21 - N. 2 IL 24/11/21,4,,,322341,0,3519161,3838856,ITG,ITG1
2021-11-27T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,246,48,294,8390,8684,284,477,283970,7398,,,300052,7887315,3301820,,5,,,294653,5399,5015494,2871821,ITI,ITI1
2021-11-27T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,53,7,60,1613,1673,21,101,64182,1483,,,67338,2442092,471190,,0,,,67338,0,1240666,1201426,ITI,ITI2
2021-11-27T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,15,1,16,583,599,35,45,11951,479,,,13029,280505,96847,,0,,,11992,1037,116676,163829,ITC,ITC2
2021-11-27T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,441,79,520,27092,27612,1358,2113,471896,11941,,,511449,16223473,2286091,,10,,,493599,17850,7541666,8681807,ITH,ITH3
2021-11-28T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,106,9,115,4196,4311,137,138,80566,2586,,,87463,2902672,931745,"I dati relativi ai casi positivi, alle persone testate e ai tamponi processati potrebbero essere parziali e incompleti. Un malfunzionamento temporaneo ed imprevisto, esterno al controllo dell’Amministrazione Regionale, verificatosi tra le 15.00 e le 22.00 del 27/11, non ha permesso l'acquisizione di tutti i test effettuati nell’intervallo temporale riferito. Tutte le informazioni eventualmente carenti verranno riallineate nel report di domani lunedì 29 novembre 2021 e comunque una volta superate le attuali difficoltà tecniche. ",0,,,87463,0,1576900,1325772,ITF,ITF1
2021-11-28T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,1,14,1029,1043,26,48,29868,626,,,31537,502771,249133,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,31537,0,476821,25950,ITF,ITF5
2021-11-28T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,117,16,133,4099,4232,102,236,86778,1495,,,92505,1423142,1196973,,0,,,92485,20,1149264,273878,ITF,ITF6
2021-11-28T17:00:00,ITA,15,Campania,40.83956555,14.25084984,300,25,325,16474,16799,551,1147,463941,8213,,,488953,7928032,3701399,,3,,"a seguito delle verifiche quotidiane, si evince che un decesso registrato oggi, risale al giorno 21/11/2021",477365,11588,5801638,2126394,ITF,ITF3
2021-11-28T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,632,62,694,18776,19470,978,1344,420386,13774,,,453630,10445792,2242616,"Sono stati eliminati 2 casi, positivi a test antigenico ma non confermati da tampone molecolare.",5,,,453199,431,6579170,3866622,ITH,ITH5
2021-11-28T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,276,27,303,6758,7061,96,534,119371,3968,,,130400,3810547,903219,Il totale dei casi positivi è stato ridotto di 3 a seguito di 3 test antigenici non confermati dai successivi tamponi molecolari (2 casi relativi alla provincia di GO e 1 caso relativo alla provincia di UD ).,4,,,113609,16791,2412161,1398386,ITH,ITH4
2021-11-28T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,716,94,810,18020,18830,587,1255,393398,8969,,,421197,11067945,4903758,,5,,,410661,10536,6235740,4832205,ITI,ITI4
2021-11-28T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,134,20,154,3949,4103,128,417,113315,4460,,,121878,2999922,961109,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare ,2,,*di cui 128 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021]. ,121878,0,1811487,1188435,ITC,ITC3
2021-11-28T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,789,91,880,28780,29660,1916,2493,865461,34349,,,929470,20351506,6131367,,6,,,850795,78675,11902582,8448924,ITC,ITC4
2021-11-28T17:00:00,ITA,11,Marche,43.61675973,13.5188753,78,24,102,4972,5074,203,378,115040,3148,,,123262,1750582,1012173,,2,,,123262,0,1486306,264276,ITI,ITI3
2021-11-28T17:00:00,ITA,14,Molise,41.55774754,14.65916051,12,1,13,434,447,21,33,14254,504,,,15205,300384,266362,,0,,,15205,0,287354,13030,ITF,ITF2
2021-11-28T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,91,10,101,5067,5168,1,396,80825,1239,,,87232,2564112,531199,396 nuovi positivi di cui 128 test antigenici confermati da test molecolare,1,,,74000,13232,720945,1843167,ITH,ITH1
2021-11-28T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,43,7,50,1509,1559,80,111,48904,1386,,,51849,1519006,430512,,1,,,34973,16876,745609,773397,ITH,ITH2
2021-11-28T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,357,33,390,9423,9813,282,566,376165,11882,,,397860,9345213,2742217,,1,,,368733,29127,3828383,5516830,ITC,ITC1
2021-11-28T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,137,22,159,3864,4023,70,129,267986,6883,,,278892,4740271,1596910,,0,,,277556,1336,3067061,1673210,ITF,ITF4
2021-11-28T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,62,14,76,2590,2666,79,107,74317,1693,,,78676,2334809,1145213,,1,,,78572,104,1377594,957215,ITG,ITG2
2021-11-28T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,314,45,359,11488,11847,471,777,304080,7191,,,323118,7382802,2722156,DECEDUTI: N. 3 IL 27/11/21 - N. 1 IL 26/11/21,0,,,323118,0,3525147,3857655,ITG,ITG1
2021-11-28T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,249,46,295,8808,9103,419,595,284145,7399,,,300647,7917399,3310163,,2,,,295214,5433,5024544,2892855,ITI,ITI1
2021-11-28T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,53,9,62,1646,1708,35,81,64228,1483,,,67419,2453485,471780,"Si fa presente che uno dei ricoveri NON UTI, non rientra nei codici disciplina covid e pertanto viene collocato in Altra Struttura.",2,,,67419,0,1242817,1210668,ITI,ITI2
2021-11-28T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,18,1,19,611,630,31,65,11985,479,,,13094,282928,97108,,0,,,12032,1062,116891,166037,ITC,ITC2
2021-11-28T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,467,81,548,28348,28896,1284,2082,472688,11947,,,513531,16312443,2290467,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  2 dimessi da TI  invece del n. 1 effettivi che include anche i negativizzati.,4,,,495555,17976,7560549,8751894,ITH,ITH3
2021-11-29T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,109,10,119,4054,4173,-138,39,80740,2589,,,87502,2908382,932249,"I dati relativi ai casi positivi, alle persone testate e ai tamponi processati potrebbero essere parziali e incompleti. Un malfunzionamento temporaneo ed imprevisto, esterno al controllo dell’Amministrazione Regionale, verificatosi tra le 15.00 e le 22.00 del 27/11, non ha permesso l'acquisizione di tutti i test effettuati nell’intervallo temporale riferito. Tutte le informazioni eventualmente carenti verranno riallineate una volta superate le attuali difficoltà tecniche.",2,,,87502,0,1577706,1330676,ITF,ITF1
2021-11-29T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,0,14,1022,1036,-7,3,29877,627,,,31540,503038,249205,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,31540,0,477042,25996,ITF,ITF5
2021-11-29T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,124,16,140,4139,4279,47,146,86876,1496,,,92651,1425683,1198648,,1,,,92631,20,1150493,275190,ITF,ITF6
2021-11-29T17:00:00,ITA,15,Campania,40.83956555,14.25084984,309,24,333,16456,16789,-10,820,464760,8224,,,489773,7944225,3703234,,1,,dalla ricognizione giornaliera si evince che uno dei decessi registrati oggi risale al giorno 26/11/2021,478185,11588,5810120,2134105,ITF,ITF3
2021-11-29T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,660,69,729,19558,20287,817,1223,420782,13781,,,454850,10465978,2245185,"Sono stati eliminati 3 casi, positivi a test antigenico ma non confermati da tampone molecolare.",9,,,454419,431,6589229,3876749,ITH,ITH5
2021-11-29T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,291,25,316,6728,7044,-17,181,119563,3974,,,130581,3818705,903766,,1,,,113765,16816,2414489,1404216,ITH,ITH4
2021-11-29T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,735,97,832,18425,19257,427,1121,394087,8974,,,422318,11097822,4909333,,6,,,411576,10742,6247459,4850363,ITI,ITI4
2021-11-29T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,139,21,160,4076,4236,133,135,113315,4462,,,122013,3005028,961777,*di cui 130 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,1,,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,122013,0,1813121,1191907,ITC,ITC3
2021-11-29T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,817,99,916,29484,30400,740,851,865564,34357,,,930321,20395553,6136834,,9,,,851237,79084,11912869,8482684,ITC,ITC4
2021-11-29T17:00:00,ITA,11,Marche,43.61675973,13.5188753,83,24,107,4940,5047,-27,181,115247,3149,,,123443,1752791,1013425,,0,,,123443,0,1487758,265033,ITI,ITI3
2021-11-29T17:00:00,ITA,14,Molise,41.55774754,14.65916051,12,1,13,429,442,-5,4,14263,504,,,15209,300622,266597,,0,,,15209,0,287592,13030,ITF,ITF2
2021-11-29T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,93,12,105,5068,5173,5,256,81075,1240,,,87488,2569407,531796,256 nuovi positivi di cui 95 test antigenici confermati da test molecolare,2,,,74256,13232,722188,1847219,ITH,ITH1
2021-11-29T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,46,7,53,1539,1592,33,64,48935,1386,,,51913,1523906,430978,,0,,,35004,16909,746028,777878,ITH,ITH2
2021-11-29T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,379,34,413,9570,9983,170,456,376447,11886,,,398316,9390614,2745506,,3,,,368888,29428,3832178,5558436,ITC,ITC1
2021-11-29T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,137,20,157,3947,4104,81,209,268114,6883,,,279101,4755872,1599076,,0,,,277753,1348,3070158,1685714,ITF,ITF4
2021-11-29T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,67,16,83,2620,2703,37,98,74377,1694,,,78774,2339493,1146548,,2,,Si segnala il decesso dei paz.:  - 1 donna 88 aa Residente nella Provincia del Sud Sardegna ,78670,104,1379263,960230,ITG,ITG2
2021-11-29T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,321,44,365,11843,12208,361,559,304272,7197,,,323677,7397538,2726993,DECEDUTI: N. 4 IL 28/11/21 - N. 2 IL 27/11/21,2,,,323677,0,3530036,3867502,ITG,ITG1
2021-11-29T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,260,51,311,8518,8829,-274,328,284747,7399,,,300975,7930009,3313999,,5,,,295535,5440,5029276,2900733,ITI,ITI1
2021-11-29T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,52,10,62,1603,1665,-43,26,64295,1485,,,67445,2457491,471915,"Si fa presente che uno dei ricoveri NON UTI, non rientra nei codici disciplina covid e pertanto viene collocato in Altra Struttura.",2,,,67445,0,1243390,1214101,ITI,ITI2
2021-11-29T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,20,1,21,607,628,-2,10,11997,479,,,13104,283319,97176,,0,,,12036,1068,116928,166391,ITC,ITC2
2021-11-29T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,467,88,555,29213,29768,872,1265,473075,11953,,,514796,16346287,2293609, Il dato dei casi confermati da test antigenico è diminuito rispetto a ieri in quanto i test confermati da molecolari sono stati ricollocati. ,12,,,497007,17789,7572094,8774193,ITH,ITH3
2021-11-30T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,104,9,113,4067,4180,7,149,80880,2591,,,87651,2926517,933909,,0,,,87651,0,1581137,1345380,ITF,ITF1
2021-11-30T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,13,0,13,1033,1046,10,32,29899,627,,,31572,504150,249502,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,31572,0,478086,26064,ITF,ITF5
2021-11-30T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,129,17,146,4268,4414,135,285,87023,1499,,,92936,1433031,1202521,,2,,"L'Asp di Catanzaro comunica 47 nuovi soggetti positivi di cui 6  fuori regione 																									 L'Asp di Cosenza comunica "" Oggi si registrano 66  nuovi casi; il numero totale dei casi è incrementato di  65 unità e non 66  in quanto  1 paziente ricoverato al  Covid Rossano è stato trasferito in  Terapia Intensiva  AOMD  Catanzaro  e quindi risulta in carico all’ASP di  Catanzaro.																									",92916,20,1154438,278593,ITF,ITF6
2021-11-30T17:00:00,ITA,15,Campania,40.83956555,14.25084984,321,23,344,16547,16891,102,886,465539,8229,,,490659,7979556,3707049,,2,,"a seguito delle verifiche quotidiane si evince che un decesso registrato oggi, risale al giorno 24/11/2021",479071,11588,5823604,2155952,ITF,ITF3
2021-11-30T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,685,75,760,20052,20812,525,1086,421327,13791,,,455930,10504001,2248586,"Sono stati eliminati 6 casi, positivi a test antigenico ma non confermati da tampone molecolare.",9,,,455493,437,6610342,3893659,ITH,ITH5
2021-11-30T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,290,24,314,6749,7063,19,457,119991,3983,,,131037,3849795,905414,Il totale dei casi positivi è stato ridotto di 1 a seguito di un test positivo rimosso dopo revisione del caso (caso relativo alla provincia di TS)		,2,,,114109,16928,2420824,1428971,ITH,ITH4
2021-11-30T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,708,97,805,18944,19749,492,1253,394838,8984,,,423571,11150848,4915896,,7,,,412747,10824,6265087,4885761,ITI,ITI4
2021-11-30T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,149,20,169,4205,4374,138,386,113560,4465,,,122399,3024957,963908,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,1,,*di cui 135 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,122399,0,1818029,1206928,ITC,ITC3
2021-11-30T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,848,103,951,30383,31334,934,2223,866838,34372,,,932544,20559513,6153020,,10,,,851936,80608,11941571,8617942,ITC,ITC4
2021-11-30T17:00:00,ITA,11,Marche,43.61675973,13.5188753,86,24,110,4940,5050,3,416,115657,3152,,,123859,1759542,1017235,,2,,,123859,0,1493359,266183,ITI,ITI3
2021-11-30T17:00:00,ITA,14,Molise,41.55774754,14.65916051,12,1,13,421,434,-8,0,14271,504,,,15209,300903,266874,,0,,,15209,0,287873,13030,ITF,ITF2
2021-11-30T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,99,11,110,5112,5222,49,465,81491,1240,,,87953,2581517,532913,465 nuovi positivi di cui 47 test antigenici confermati da test molecolare e 310 test antigenici senza conferma da test molecolare.,1,,,74411,13542,723311,1858206,ITH,ITH1
2021-11-30T17:00:00,ITA,22,P.A. Trento,46.06893511,11.12123097,44,8,52,1634,1686,94,199,49039,1387,,,52112,1536389,431549,,1,,,35075,17037,746891,789498,ITH,ITH2
2021-11-30T17:00:00,ITA,01,Piemonte,45.0732745,7.680687483,383,35,418,10042,10460,477,972,376939,11889,,,399288,9453186,2752624,,4,,,369388,29900,3843548,5609638,ITC,ITC1
2021-11-30T17:00:00,ITA,16,Puglia,41.12559576,16.86736689,136,21,157,3959,4116,12,283,268385,6883,,,279384,4778586,1602193,,3,,,278011,1373,3076061,1702525,ITF,ITF4
2021-11-30T17:00:00,ITA,20,Sardegna,39.21531192,9.110616306,71,13,84,2626,2710,7,87,74455,1696,,,78861,2348566,1148926,,0,,Si segnala il decesso dei paz.: - 2 pazienti deceduti in Provincia di Sassari,78757,104,1382227,966339,ITG,ITG2
2021-11-30T17:00:00,ITA,19,Sicilia,38.11569725,13.3623567,308,43,351,12194,12545,337,545,304472,7205,,,324222,7429936,2733860,DECEDUTI: N. 1 IL 30/11/21 - N. 3 IL 29/11/21  - N. 3 IL 28/11/21 - N. 1 IL 27/11/21,2,,,324222,0,3536938,3892998,ITG,ITG1
2021-11-30T17:00:00,ITA,09,Toscana,43.76923077,11.25588885,268,49,317,8716,9033,204,521,285061,7402,,,301496,7968536,3322876,,2,,,296043,5453,5038753,2929783,ITI,ITI1
2021-11-30T17:00:00,ITA,10,Umbria,43.10675841,12.38824698,50,11,61,1565,1626,-39,68,64400,1487,,,67513,2470607,472539,"Si fa presente che due dei ricoveri NON UTI, non rientrano nei codici disciplina covid e pertanto vengono collocati in Altra Struttura.",1,,,67513,0,1245946,1224661,ITI,ITI2
2021-11-30T17:00:00,ITA,02,Valle d'Aosta,45.73750286,7.320149366,21,1,22,654,676,48,89,12038,479,,,13193,286821,97460,,0,,,12093,1100,117304,169517,ITC,ITC2
2021-11-30T17:00:00,ITA,05,Veneto,45.43490485,12.33845213,502,98,600,30249,30849,1081,2362,474346,11963,,,517158,16484778,2299360,Nei valori riportati per le terapie intensive si è verificato un disallineamento temporale del flusso informativo pertanto per convenzione è stato riportato  3 dimessi da TI  invece del n. 6 effettivi che include anche i negativizzati.,15,,,499148,18010,7595100,8889678,ITH,ITH3
2021-12-01T17:00:00,ITA,13,Abruzzo,42.35122196,13.39843823,109,6,115,4116,4231,51,243,81068,2595,,,87894,2940956,935524,,0,,,87894,0,1585788,1355168,ITF,ITF1
2021-12-01T17:00:00,ITA,17,Basilicata,40.63947052,15.80514834,14,0,14,1046,1060,14,46,29931,627,,,31618,505223,249814,"Il numero totale dei decessi ne comprende n. 23 a carico di pazienti non residenti, deceduti in strutture ospedaliere della Regione Basilicata.",0,,,31618,0,479101,26122,ITF,ITF5
2021-12-01T17:00:00,ITA,18,Calabria,38.90597598,16.59440194,129,17,146,4374,4520,106,286,87201,1501,,,93222,1438933,1206431,,0,,L'Asp di Crotone comunica 38 nuovi soggetti positivi di cui 3  fuori regione ,93202,20,1157114,281819,ITF,ITF6
2021-12-01T17:00:00,ITA,15,Campania,40.83956555,14.25084984,318,23,341,16777,17118,227,1087,466395,8233,,,491746,8012389,3710847,,5,,"a seguito delle verifiche quotidiane, si evince che un decesso registrato oggi risale al giorno 25/11/2021",480158,11588,5840720,2171669,ITF,ITF3
2021-12-01T17:00:00,ITA,08,Emilia-Romagna,44.49436681,11.3417208,667,76,743,20767,21510,698,1117,421737,13797,,,457044,10539982,2253309,"Sono stati eliminati 3 casi, positivi a test antigenico ma non confermati da tampone molecolare.",9,,,456606,438,6632796,3907186,ITH,ITH5
2021-12-01T17:00:00,ITA,06,Friuli Venezia Giulia,45.6494354,13.76813649,289,24,313,6969,7282,219,746,120502,3990,,,131774,3873564,907492,"Il totale dei casi positivi è stato ridotto di 9  a seguito di 4 test antigenici non confermati dal successivo tampone molecolare (1caso relativo alla provincia di UD, 1 caso relativo alla provincia di TS e 2 casi fuori regione) e a seguito di 5 test positivi rimossi dopo revisione dei casi (3 casi relativi alla provincia di TS e 2 casi fuori regione).              		",2,,,114773,17001,2430100,1443464,ITH,ITH4
2021-12-01T17:00:00,ITA,12,Lazio,41.89277044,12.48366722,696,96,792,19649,20441,692,1638,395776,8992,,,425209,11195616,4921958,,7,,,414341,10868,6283613,4912003,ITI,ITI4
2021-12-01T17:00:00,ITA,07,Liguria,44.41149315,8.9326992,156,21,177,4364,4541,167,549,113939,4468,,,122948,3040530,966093,In Regione Liguria la positività al test antigenico rapido è seguita da conferma con test molecolare,2,,*di cui 145 reinfezioni a partire dal 3/09/2021 [circ. min sal. n.37911 del 20/08/2021].,122948,0,1824035,1216495,ITC,ITC3
2021-12-01T17:00:00,ITA,03,Lombardia,45.46679409,9.190347404,887,108,995,31226,32221,887,2503,868430,34396,,,935047,20680276,6168177,,8,,,853643,81404,11977489,8702787,ITC,ITC4
2021-12-01T17:00:00,ITA,11,Marche,43.61675973,13.5188753,87,26,113,4997,5110,60,475,116072,3152,,,124334,1767030,1021464,,3,,,124334,0,1498677,268353,ITI,ITI3
2021-12-01T17:00:00,ITA,14,Molise,41.55774754,14.65916051,11,1,12,429,441,7,27,14291,504,,,15236,301844,267791,,0,,,15236,0,288814,13030,ITF,ITF2
2021-12-01T17:00:00,ITA,21,P.A. Bolzano,46.49933453,11.35662422,99,12,111,5436,5547,325,677,81842,1241,,,88630,2591818,534255,"677 nuovi positivi di cui 140 test antigenici confermati da test molecolare e 171 test antigenici non confermati da test molecolare. A questi sono stati sottratti 2 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni, per un totale netto di 169 positivi a test antigenico comunicati",2,,"677 nuovi positivi di cui 140 test antigenici confermati da test molecolare e 171 test antigenici non confermati da test molecolare. A questi sono stati sottratti 2 storni di pazienti positivi al test antigenico ma negativi a test molecolare eseguito entro 3 giorni, per un totale netto di 169 positivi a test antigenico comunicati",74919,13711,726593,1865225,ITH,ITH1
